08/30/18 ,05:00:10 AM ,42.00 ,50.62 ,32.33
08/30/18 ,05:00:11 AM ,46.00 ,50.66 ,32.24
08/30/18 ,05:00:12 AM ,46.00 ,50.66 ,32.33
08/30/18 ,05:00:13 AM ,46.00 ,50.20 ,32.40
08/30/18 ,05:00:14 AM ,46.00 ,50.36 ,32.37
08/30/18 ,05:00:15 AM ,46.00 ,50.31 ,32.44
08/30/18 ,05:00:16 AM ,46.00 ,50.42 ,32.42
08/30/18 ,05:00:17 AM ,46.00 ,50.30 ,32.38
08/30/18 ,05:00:18 AM ,46.00 ,50.21 ,32.35
08/30/18 ,05:00:19 AM ,46.00 ,50.21 ,32.38
08/30/18 ,05:00:20 AM ,46.00 ,49.96 ,32.33
08/30/18 ,05:00:21 AM ,46.00 ,49.85 ,32.42
08/30/18 ,05:00:22 AM ,46.00 ,49.85 ,32.42
08/30/18 ,05:00:23 AM ,47.00 ,50.34 ,32.35
08/30/18 ,05:00:24 AM ,47.00 ,49.56 ,32.29
08/30/18 ,05:00:25 AM ,47.00 ,50.13 ,32.37
08/30/18 ,05:00:26 AM ,47.00 ,50.33 ,32.31
08/30/18 ,05:00:27 AM ,47.00 ,50.07 ,32.35
08/30/18 ,05:00:28 AM ,47.00 ,50.47 ,32.20
08/30/18 ,05:00:29 AM ,47.00 ,50.04 ,32.31
08/30/18 ,05:00:30 AM ,47.00 ,50.25 ,32.37
08/30/18 ,05:00:31 AM ,47.00 ,49.74 ,32.35
08/30/18 ,05:00:32 AM ,47.00 ,49.89 ,32.33
08/30/18 ,05:00:33 AM ,47.00 ,49.55 ,32.20
08/30/18 ,05:00:34 AM ,47.00 ,49.68 ,32.37
08/30/18 ,05:00:35 AM ,47.00 ,49.87 ,32.29
08/30/18 ,05:00:36 AM ,47.00 ,49.21 ,32.29
08/30/18 ,05:00:37 AM ,48.00 ,49.22 ,32.37
08/30/18 ,05:00:38 AM ,48.00 ,49.70 ,32.38
08/30/18 ,05:00:39 AM ,48.00 ,49.46 ,32.29
08/30/18 ,05:00:40 AM ,48.00 ,49.48 ,32.25
08/30/18 ,05:00:41 AM ,48.00 ,49.68 ,32.22
08/30/18 ,05:00:42 AM ,48.00 ,49.29 ,32.16
08/30/18 ,05:00:43 AM ,48.00 ,49.37 ,32.24
08/30/18 ,05:00:44 AM ,48.00 ,49.10 ,32.18
08/30/18 ,05:00:45 AM ,48.00 ,49.02 ,32.14
08/30/18 ,05:00:46 AM ,48.00 ,49.08 ,32.05
08/30/18 ,05:00:47 AM ,48.00 ,49.26 ,32.07
08/30/18 ,05:00:48 AM ,48.00 ,49.38 ,32.12
08/30/18 ,05:00:49 AM ,48.00 ,49.22 ,32.07
08/30/18 ,05:00:50 AM ,48.00 ,49.23 ,31.97
08/30/18 ,05:00:51 AM ,48.00 ,49.37 ,32.05
08/30/18 ,05:00:52 AM ,49.00 ,49.48 ,31.86
08/30/18 ,05:00:53 AM ,49.00 ,49.20 ,31.96
08/30/18 ,05:00:54 AM ,49.00 ,49.72 ,31.88
08/30/18 ,05:00:55 AM ,49.00 ,49.34 ,31.90
08/30/18 ,05:00:56 AM ,49.00 ,49.75 ,31.97
08/30/18 ,05:00:57 AM ,49.00 ,49.75 ,31.90
08/30/18 ,05:00:58 AM ,49.00 ,49.86 ,31.90
08/30/18 ,05:00:59 AM ,49.00 ,49.69 ,31.96
08/30/18 ,05:01:00 AM ,49.00 ,49.61 ,31.88
08/30/18 ,05:01:01 AM ,49.00 ,49.74 ,32.05
08/30/18 ,05:01:02 AM ,49.00 ,49.75 ,32.05
08/30/18 ,05:01:03 AM ,49.00 ,49.75 ,32.01
08/30/18 ,05:01:04 AM ,49.00 ,49.45 ,32.09
08/30/18 ,05:01:05 AM ,49.00 ,49.78 ,32.01
08/30/18 ,05:01:06 AM ,49.00 ,49.90 ,32.10
08/30/18 ,05:01:07 AM ,49.00 ,49.81 ,32.18
08/30/18 ,05:01:08 AM ,50.00 ,49.51 ,32.16
08/30/18 ,05:01:09 AM ,50.00 ,50.12 ,32.22
08/30/18 ,05:01:10 AM ,50.00 ,50.04 ,32.33
08/30/18 ,05:01:11 AM ,50.00 ,49.98 ,32.16
08/30/18 ,05:01:12 AM ,50.00 ,50.06 ,32.16
08/30/18 ,05:01:13 AM ,50.00 ,49.82 ,32.25
08/30/18 ,05:01:14 AM ,50.00 ,49.88 ,32.33
08/30/18 ,05:01:15 AM ,50.00 ,50.14 ,32.25
08/30/18 ,05:01:16 AM ,50.00 ,50.17 ,32.31
08/30/18 ,05:01:17 AM ,50.00 ,50.18 ,32.27
08/30/18 ,05:01:18 AM ,50.00 ,50.04 ,32.29
08/30/18 ,05:01:20 AM ,50.00 ,50.23 ,32.50
08/30/18 ,05:01:21 AM ,50.00 ,49.95 ,32.44
08/30/18 ,05:01:22 AM ,50.00 ,49.96 ,32.46
08/30/18 ,05:01:23 AM ,50.00 ,49.82 ,32.40
08/30/18 ,05:01:24 AM ,50.00 ,49.35 ,32.53
08/30/18 ,05:01:25 AM ,51.00 ,49.78 ,32.46
08/30/18 ,05:01:26 AM ,51.00 ,49.83 ,32.46
08/30/18 ,05:01:27 AM ,51.00 ,49.46 ,32.42
08/30/18 ,05:01:28 AM ,51.00 ,49.78 ,32.38
08/30/18 ,05:01:29 AM ,51.00 ,49.37 ,32.57
08/30/18 ,05:01:30 AM ,51.00 ,49.21 ,32.38
08/30/18 ,05:01:31 AM ,51.00 ,49.14 ,32.44
08/30/18 ,05:01:32 AM ,51.00 ,49.27 ,32.53
08/30/18 ,05:01:33 AM ,51.00 ,49.18 ,32.57
