08/30/18 ,04:51:49 AM ,52.00 ,46.67 ,31.66
08/30/18 ,04:51:50 AM ,50.00 ,46.91 ,31.64
08/30/18 ,04:51:51 AM ,50.00 ,46.68 ,31.64
08/30/18 ,04:51:52 AM ,50.00 ,46.70 ,31.68
08/30/18 ,04:51:53 AM ,50.00 ,47.02 ,31.64
08/30/18 ,04:51:54 AM ,50.00 ,46.89 ,31.56
08/30/18 ,04:51:55 AM ,50.00 ,47.20 ,31.66
08/30/18 ,04:51:56 AM ,50.00 ,47.06 ,31.60
08/30/18 ,04:51:57 AM ,50.00 ,47.15 ,31.51
08/30/18 ,04:51:58 AM ,50.00 ,47.23 ,31.51
08/30/18 ,04:51:59 AM ,50.00 ,47.23 ,31.53
08/30/18 ,04:52:00 AM ,50.00 ,47.42 ,31.56
08/30/18 ,04:52:01 AM ,50.00 ,47.55 ,31.55
08/30/18 ,04:52:02 AM ,49.00 ,47.52 ,31.41
08/30/18 ,04:52:03 AM ,49.00 ,47.86 ,31.40
08/30/18 ,04:52:04 AM ,49.00 ,47.70 ,31.43
08/30/18 ,04:52:05 AM ,49.00 ,47.81 ,31.47
08/30/18 ,04:52:06 AM ,49.00 ,48.01 ,31.41
08/30/18 ,04:52:07 AM ,49.00 ,47.93 ,31.38
08/30/18 ,04:52:08 AM ,49.00 ,47.79 ,31.25
08/30/18 ,04:52:09 AM ,49.00 ,48.27 ,31.47
08/30/18 ,04:52:10 AM ,49.00 ,48.14 ,31.34
08/30/18 ,04:52:11 AM ,49.00 ,48.40 ,31.28
08/30/18 ,04:52:12 AM ,49.00 ,48.17 ,31.25
08/30/18 ,04:52:13 AM ,49.00 ,48.07 ,31.32
08/30/18 ,04:52:14 AM ,49.00 ,48.39 ,31.19
08/30/18 ,04:52:15 AM ,48.00 ,48.15 ,31.08
08/30/18 ,04:52:16 AM ,48.00 ,48.35 ,31.23
08/30/18 ,04:52:17 AM ,48.00 ,48.41 ,31.21
08/30/18 ,04:52:18 AM ,48.00 ,48.04 ,31.13
08/30/18 ,04:52:19 AM ,48.00 ,48.14 ,31.15
08/30/18 ,04:52:20 AM ,48.00 ,48.44 ,31.19
08/30/18 ,04:52:21 AM ,48.00 ,48.25 ,31.19
08/30/18 ,04:52:22 AM ,48.00 ,48.43 ,31.21
08/30/18 ,04:52:23 AM ,48.00 ,48.29 ,31.19
08/30/18 ,04:52:24 AM ,48.00 ,48.59 ,31.13
08/30/18 ,04:52:25 AM ,48.00 ,48.48 ,31.17
08/30/18 ,04:52:26 AM ,48.00 ,48.34 ,31.10
08/30/18 ,04:52:27 AM ,48.00 ,48.54 ,31.13
08/30/18 ,04:52:28 AM ,48.00 ,48.75 ,31.12
08/30/18 ,04:52:29 AM ,47.00 ,48.55 ,31.17
08/30/18 ,04:52:30 AM ,47.00 ,48.57 ,31.10
08/30/18 ,04:52:31 AM ,47.00 ,48.40 ,31.27
08/30/18 ,04:52:32 AM ,47.00 ,48.47 ,31.19
08/30/18 ,04:52:33 AM ,47.00 ,49.05 ,31.04
08/30/18 ,04:52:34 AM ,47.00 ,48.74 ,31.08
08/30/18 ,04:52:35 AM ,47.00 ,49.78 ,31.13
08/30/18 ,04:52:36 AM ,47.00 ,49.78 ,31.13
08/30/18 ,04:52:37 AM ,47.00 ,48.73 ,31.21
08/30/18 ,04:52:38 AM ,47.00 ,48.81 ,31.08
08/30/18 ,04:52:39 AM ,47.00 ,48.28 ,31.13
08/30/18 ,04:52:40 AM ,48.00 ,48.79 ,31.10
08/30/18 ,04:52:41 AM ,47.00 ,48.76 ,31.08
08/30/18 ,04:52:42 AM ,46.00 ,49.14 ,31.08
08/30/18 ,04:52:43 AM ,46.00 ,48.75 ,30.91
08/30/18 ,04:52:44 AM ,46.00 ,48.70 ,31.02
08/30/18 ,04:52:45 AM ,46.00 ,49.02 ,31.02
08/30/18 ,04:52:46 AM ,46.00 ,49.13 ,31.06
08/30/18 ,04:52:47 AM ,46.00 ,49.28 ,31.04
08/30/18 ,04:52:48 AM ,46.00 ,49.11 ,31.10
08/30/18 ,04:52:49 AM ,46.00 ,49.52 ,31.10
08/30/18 ,04:52:50 AM ,46.00 ,49.22 ,30.95
08/30/18 ,04:52:51 AM ,47.00 ,49.51 ,30.95
08/30/18 ,04:52:52 AM ,47.00 ,49.61 ,31.12
08/30/18 ,04:52:53 AM ,47.00 ,49.16 ,30.97
08/30/18 ,04:52:54 AM ,46.00 ,49.52 ,31.06
08/30/18 ,04:52:55 AM ,46.00 ,49.61 ,31.10
08/30/18 ,04:52:56 AM ,46.00 ,49.60 ,31.15
08/30/18 ,04:52:57 AM ,46.00 ,49.47 ,31.12
08/30/18 ,04:52:59 AM ,46.00 ,49.50 ,31.13
08/30/18 ,04:53:00 AM ,46.00 ,49.70 ,31.04
08/30/18 ,04:53:01 AM ,46.00 ,49.82 ,31.13
08/30/18 ,04:53:02 AM ,46.00 ,49.77 ,31.13
08/30/18 ,04:53:03 AM ,46.00 ,49.87 ,31.21
08/30/18 ,04:53:04 AM ,46.00 ,49.81 ,31.25
08/30/18 ,04:53:05 AM ,46.00 ,49.83 ,31.30
08/30/18 ,04:53:06 AM ,46.00 ,50.06 ,31.27
08/30/18 ,04:53:07 AM ,46.00 ,49.81 ,31.17
08/30/18 ,04:53:08 AM ,45.00 ,49.55 ,31.21
08/30/18 ,04:53:09 AM ,45.00 ,49.77 ,31.08
08/30/18 ,04:53:10 AM ,45.00 ,49.80 ,31.15
08/30/18 ,04:53:11 AM ,45.00 ,49.80 ,31.19
08/30/18 ,04:53:12 AM ,45.00 ,50.20 ,31.08
08/30/18 ,04:53:13 AM ,45.00 ,49.87 ,31.10
08/30/18 ,04:53:14 AM ,45.00 ,50.05 ,31.02
08/30/18 ,04:53:15 AM ,45.00 ,49.70 ,30.89
08/30/18 ,04:53:16 AM ,45.00 ,49.93 ,31.04
08/30/18 ,04:53:17 AM ,45.00 ,50.09 ,31.02
08/30/18 ,04:53:18 AM ,45.00 ,49.88 ,30.91
08/30/18 ,04:53:19 AM ,45.00 ,50.20 ,31.00
08/30/18 ,04:53:20 AM ,45.00 ,50.19 ,31.04
08/30/18 ,04:53:21 AM ,45.00 ,49.98 ,30.89
08/30/18 ,04:53:22 AM ,44.00 ,49.74 ,30.95
08/30/18 ,04:53:23 AM ,44.00 ,49.92 ,31.06
08/30/18 ,04:53:24 AM ,44.00 ,49.92 ,31.00
08/30/18 ,04:53:25 AM ,44.00 ,50.09 ,31.02
